         9617420 function calls (9313603 primitive calls) in 22.809 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 malt.py:25(MaltParser)
        1    0.000    0.000    0.000    0.000 learning_search.py:61(LearningSearchState)
       40    0.000    0.000    0.000    0.000 ops.py:175(_wrap_inplace_method)
        1    0.000    0.000    0.000    0.000 models.py:518(Response)
       10    0.000    0.000    0.000    0.000 _policybase.py:104(<genexpr>)
        2    0.000    0.000    0.000    0.000 charset.py:211(__init__)
        1    0.000    0.000    0.000    0.000 <string>:5(TokenInfo)
        1    0.000    0.000    0.000    0.000 offsets.py:1487(YearEnd)
        1    0.000    0.000    0.000    0.000 _internal.py:224(_ctypes)
        2    0.000    0.000    0.000    0.000 {method 'nonzero' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 _binned_statistic.py:1(<module>)
       10    0.000    0.000    0.000    0.000 pyparsing.py:3241(<lambda>)
       10    0.000    0.000    0.000    0.000 __init__.py:303(report)
       94    0.000    0.000    0.000    0.000 pyparsing.py:3457(<genexpr>)
        2    0.000    0.000    0.000    0.000 weakref.py:312(__init__)
        4    0.000    0.000    0.000    0.000 learning_search.py:284(restart_states)
        1    0.000    0.000    0.000    0.000 pyparsing.py:268(ParseResults)
        1    0.000    0.000    0.000    0.000 ssl.py:484(SSLSocket)
       19    0.000    0.000    0.000    0.000 index.py:42(_field_accessor)
        1    0.000    0.000    0.000    0.000 ticker.py:379(ScalarFormatter)
        1    0.000    0.000    0.000    0.000 <string>:5(SelectorKey)
        2    0.000    0.000    0.000    0.000 {method 'seek' of '_io.BufferedReader' objects}
       10    0.000    0.000    0.000    0.000 rcsetup.py:291(validate_fontsize)
        1    0.000    0.000    0.000    0.000 timedeltas.py:137(<listcomp>)
       18    0.000    0.000    0.000    0.000 api.py:285(__init__)
        1    0.000    0.000    0.000    0.000 connectionpool.py:79(HTTPConnectionPool)
        1    0.000    0.000    0.000    0.000 wordfinder.py:10(<module>)
        1    0.000    0.000    0.000    0.000 offsets.py:1806(FY5253Quarter)
        1    0.000    0.000    0.000    0.000 __init__.py:2697(Menu)
        4    0.000    0.000    0.000    0.000 six.py:74(_import_module)
       52    0.000    0.000    0.000    0.000 _compat_pickle.py:136(<genexpr>)
        1    0.000    0.000    0.000    0.000 data.py:932(OpenOnDemandZipFile)
        1    0.000    0.000    0.000    0.000 posixpath.py:99(split)
        1    0.000    0.000    0.000    0.000 __init__.py:12(<listcomp>)
        1    0.000    0.000    0.000    0.000 text.py:1046(TfidfVectorizer)
        1    0.000    0.000    0.000    0.000 ops.py:252(_TimeOp)
        1    0.000    0.000    0.000    0.000 groupby.py:2513(NDFrameGroupBy)
        1    0.000    0.000    0.000    0.000 <string>:5(FullArgSpec)
        1    0.000    0.000    0.000    0.000 base64mime.py:25(<module>)
        6    0.000    0.000    0.000    0.000 chart.py:1073(__init__)
        1    0.000    0.000    0.000    0.000 core.py:5827(MaskedConstant)
        1    0.000    0.000    0.000    0.000 dia.py:17(dia_matrix)
        1    0.000    0.000    0.000    0.000 scope.py:78(Scope)
        1    0.000    0.000    0.000    0.000 context.py:29(BaseContext)
        1    0.000    0.000    0.000    0.000 bsr.py:22(bsr_matrix)
        1    0.000    0.000    0.000    0.000 cbook.py:1039(RingBuffer)
        1    0.000    0.000    0.000    0.000 info.py:147(<module>)
        1    0.000    0.000    0.000    0.000 pyparsing.py:3043(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method fsync}
        1    0.000    0.000    0.000    0.000 parsers.py:1329(PythonParser)
        1    0.000    0.000    0.000    0.000 offsets.py:1962(Easter)
        1    0.000    0.000    0.000    0.000 conll.py:27(ConllCorpusReader)
        1    0.000    0.000    0.000    0.000 legendre.py:1770(Legendre)
        2    0.000    0.000    0.000    0.000 compressed.py:115(_set_self)
       11    0.000    0.000    0.000    0.000 opcode.py:45(name_op)
        1    0.000    0.000    0.000    0.000 __init__.py:64(<listcomp>)
        3    0.000    0.000    0.000    0.000 offsets.py:429(__init__)
        1    0.000    0.000    0.000    0.000 offsets.py:719(MonthBegin)
        1    0.000    0.000    0.000    0.000 cookies.py:159(RequestsCookieJar)
        1    0.000    0.000    0.000    0.000 api.py:15(AlignedSent)
        1    0.000    0.000    0.000    0.000 __init__.py:14(<listcomp>)
        1    0.000    0.000    0.000    0.000 offsets.py:765(BusinessMonthBegin)
       22    0.000    0.000    0.000    0.000 decorator.py:195(<genexpr>)
        1    0.000    0.000    0.000    0.000 info.py:84(<module>)
        1    0.000    0.000    0.000    0.000 segmentation.py:42(<module>)
        1    0.000    0.000    0.000    0.000 openpyxl_compat.py:5(<module>)
        1    0.000    0.000    0.000    0.000 internals.py:3361(SingleBlockManager)
        1    0.000    0.000    0.000    0.000 offsets.py:1222(BQuarterEnd)
        1    0.000    0.000    0.000    0.000 ridge.py:817(_BaseRidgeCV)
        1    0.000    0.000    0.000    0.000 rrule.py:84(<listcomp>)
        1    0.000    0.000    0.000    0.000 data.py:24(_data_matrix)
        4    0.000    0.000    0.000    0.000 grammar.py:638(<genexpr>)
        1    0.000    0.000    0.000    0.000 transforms.py:2291(CompositeAffine2D)
        7    0.000    0.000    0.000    0.000 nonlin.py:1503(<listcomp>)
        3    0.000    0.000    0.000    0.000 index_tricks.py:242(__init__)
       24    0.000    0.000    0.000    0.000 ops.py:537(_comp_method_SERIES)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2506(__str__)
        6    0.000    0.000    0.000    0.000 {method 'newbyteorder' of 'numpy.dtype' objects}
        3    0.000    0.000    0.000    0.000 six.py:77(_import_module)
        1    0.000    0.000    0.000    0.000 featstruct.py:106(FeatStruct)
        1    0.000    0.000    0.000    0.000 info.py:176(<module>)
        1    0.000    0.000    0.000    0.000 index.py:2193(Int64Index)
        1    0.000    0.000    0.000    0.000 <string>:5(uname_result)
        1    0.000    0.000    0.000    0.000 <string>:5(usage)
        1    0.000    0.000    0.000    0.000 dok.py:29(dok_matrix)
       10    0.000    0.000    0.000    0.000 pyparsing.py:1793(charsAsStr)
        1    0.000    0.000    0.000    0.000 ridge.py:964(RidgeClassifierCV)
        3    0.000    0.000    0.000    0.000 {built-in method nl_langinfo}
       11    0.000    0.000    0.000    0.000 {method 'insert' of 'list' objects}
        1    0.000    0.000    0.000    0.000 offsets.py:1287(BQuarterBegin)
        1    0.000    0.000    0.000    0.000 common.py:1978(_possibly_infer_to_datetimelike)
        1    0.000    0.000    0.000    0.000 _continuous_distns.py:360(beta_gen)
        1    0.000    0.000    0.000    0.000 bounds.py:1(<module>)
        1    0.000    0.000    0.000    0.000 config.py:160(get_default_val)
        1    0.000    0.000    0.000    0.000 uuid.py:56(UUID)
        1    0.000    0.000    0.000    0.000 <string>:5(DefaultVerifyPaths)
        1    0.000    0.000    0.000    0.000 core.py:5833(__new__)
        1    0.000    0.000    0.000    0.000 excel.py:399(ExcelWriter)
        2    0.000    0.000    0.000    0.000 numeric.py:1717(set_string_function)
        3    0.000    0.000    0.000    0.000 __init__.py:1421(addHandler)
        1    0.000    0.000    0.000    0.000 offsets.py:1419(BYearEnd)
        1    0.000    0.000    0.000    0.000 {built-in method localtime}
        1    0.000    0.000    0.000    0.000 matfuncs.py:343(_ExpmPadeHelper)
        1    0.000    0.000    0.000    0.000 extras.py:1546(__init__)
        2    0.000    0.000    0.000    0.000 six.py:152(_resolve)
       28    0.000    0.000    0.000    0.000 index.py:2091(_make_invalid_op)
        1    0.000    0.000    0.000    0.000 gzip.py:124(GzipFile)
        4    0.000    0.000    0.000    0.000 {built-in method copyto}
        1    0.000    0.000    0.000    0.000 offsets.py:1368(QuarterBegin)
        1    0.000    0.000    0.000    0.000 grammar.py:420(CFG)
        1    0.000    0.000    0.000    0.000 ascii.py:41(getregentry)
        1    0.000    0.000    0.000    0.000 lazyimport.py:25(LazyModule)
        8    0.000    0.000    0.000    0.000 learning_search.py:161(<listcomp>)
        2    0.000    0.000    0.000    0.000 base.py:135(_create_delegator_property)
        1    0.000    0.000    0.000    0.000 six.py:126(_resolve)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:930(ResourceManager)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:602(rv_generic)
        1    0.000    0.000    0.000    0.000 request.py:1525(URLopener)
       29    0.000    0.000    0.000    0.000 {method 'getrandbits' of '_random.Random' objects}
        1    0.000    0.000    0.000    0.000 {method 'reduceat' of 'numpy.ufunc' objects}
        2    0.000    0.000    0.000    0.000 compressed.py:940(__set_has_canonical_format)
        2    0.000    0.000    0.000    0.000 util.py:47(compose)
        1    0.000    0.000    0.000    0.000 brill.py:188(BrillTagger)
       14    0.000    0.000    0.000    0.000 pkg_resources.py:2804(_get_mro)
        2    0.000    0.000    0.000    0.000 warnings.py:332(__enter__)
        1    0.000    0.000    0.000    0.000 request.py:1971(FancyURLopener)
        6    0.000    0.000    0.000    0.000 {method 'rsplit' of 'str' objects}
        2    0.000    0.000    0.000    0.000 datetime.py:1002(__new__)
        1    0.000    0.000    0.000    0.000 disk.py:3(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:352(notify_all)
        1    0.000    0.000    0.000    0.000 offsets.py:1545(YearBegin)
        1    0.000    0.000    0.000    0.000 offsets.py:1455(BYearBegin)
        1    0.000    0.000    0.000    0.000 datetime.py:978(time)
        1    0.000    0.000    0.000    0.000 __init__.py:1219(Logger)
        1    0.000    0.000    0.000    0.000 distance.py:21(<module>)
        1    0.000    0.000    0.000    0.000 pydoc.py:1045(TextDoc)
        1    0.000    0.000    0.000    0.000 framenet.py:451(FramenetCorpusReader)
        1    0.000    0.000    0.000    0.000 boxer.py:265(BoxerOutputDrsParser)
        1    0.000    0.000    0.000    0.000 <string>:5(Traceback)
        1    0.000    0.000    0.000    0.000 _ode.py:103(ode)
       28    0.000    0.000    0.000    0.000 base.py:93(get_shape)
        1    0.000    0.000    0.000    0.000 skolemize.py:9(<module>)
        1    0.000    0.000    0.000    0.000 index_tricks.py:87(nd_grid)
        1    0.000    0.000    0.000    0.000 <string>:5(_CVScoreTuple)
        1    0.000    0.000    0.000    0.000 datetime.py:283(timedelta)
       27    0.000    0.000    0.000    0.000 pkg_resources.py:756(_added_new)
        1    0.000    0.000    0.000    0.000 <string>:5(Match)
        1    0.000    0.000    0.000    0.000 logic.py:86(LogicParser)
        1    0.000    0.000    0.000    0.000 index.py:214(_simple_new)
        7    0.000    0.000    0.000    0.000 __init__.py:102(_update_doc)
        1    0.000    0.000    0.000    0.000 ticker.py:809(EngFormatter)
        2    0.000    0.000    0.000    0.000 __init__.py:1246(setLevel)
        8    0.000    0.000    0.000    0.000 posixpath.py:49(normcase)
        1    0.000    0.000    0.000    0.000 polynomial.py:933(poly1d)
      151    0.000    0.000    0.000    0.000 ops.py:33(<lambda>)
        2    0.000    0.000    0.000    0.000 pyparsing.py:491(<listcomp>)
        1    0.000    0.000    0.000    0.000 tz.py:45(tzutc)
        1    0.000    0.000    0.000    0.000 __init__.py:2606(Listbox)
        1    0.000    0.000    0.000    0.000 <string>:5(ParseResult)
        1    0.000    0.000    0.000    0.000 excel.py:658(_Openpyxl2Writer)
        6    0.000    0.000    0.000    0.000 plistlib.py:342(add_object)
        2    0.000    0.000    0.000    0.000 {built-in method close}
       14    0.000    0.000    0.000    0.000 pyparsing.py:368(__iter__)
        6    0.000    0.000    0.000    0.000 enum.py:99(<dictcomp>)
        1    0.000    0.000    0.000    0.000 class_weight.py:5(<module>)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:40(_w_long)
        1    0.000    0.000    0.000    0.000 rrule.py:633(_iterinfo)
       15    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 tableau.py:31(TableauProver)
        1    0.000    0.000    0.000    0.000 iterators.py:5(<module>)
        1    0.000    0.000    0.000    0.000 <string>:5(DecimalTuple)
       33    0.000    0.000    0.000    0.000 sre_parse.py:128(__delitem__)
        1    0.000    0.000    0.000    0.000 mace.py:24(MaceCommand)
        5    0.000    0.000    0.000    0.000 datetime.py:252(_check_date_fields)
       10    0.000    0.000    0.000    0.000 plistlib.py:358(get_data)
       12    0.000    0.000    0.000    0.000 pyparsing.py:2181(parseImpl)
        1    0.000    0.000    0.000    0.000 relativedelta.py:44(<listcomp>)
        1    0.000    0.000    0.000    0.000 shape_base.py:60(atleast_2d)
        1    0.000    0.000    0.000    0.000 maxent.py:82(MaxentClassifier)
        1    0.000    0.000    0.000    0.000 testing.py:1231(optional_args)
        1    0.000    0.000    0.000    0.000 interpolate.py:991(BPoly)
        1    0.000    0.000    0.000    0.000 chebyshev.py:2017(Chebyshev)
        1    0.000    0.000    0.000    0.000 plm.py:490(MovingPanelOLS)
        1    0.000    0.000    0.000    0.000 __init__.py:750(Handler)
       59    0.000    0.000    0.000    0.000 _compat_pickle.py:137(<genexpr>)
        1    0.000    0.000    0.000    0.000 numbers.py:152(Real)
        3    0.000    0.000    0.000    0.000 {built-in method time}
        1    0.000    0.000    0.000    0.000 hmm.py:98(HiddenMarkovModelTagger)
        1    0.000    0.000    0.000    0.000 hashing.py:40(Hasher)
       57    0.000    0.000    0.000    0.000 __init__.py:187(u_safe)
        1    0.000    0.000    0.000    0.000 tokenize.py:329(_get_normal_name)
        1    0.000    0.000    0.000    0.000 discourse.py:164(DiscourseTester)
        1    0.000    0.000    0.000    0.000 <string>:5(Attribute)
        1    0.000    0.000    0.000    0.000 search.py:29(SearchPlanner)
        4    0.000    0.000    0.000    0.000 {built-in method empty_like}
        1    0.000    0.000    0.000    0.000 pyparsing.py:2915(__init__)
        1    0.000    0.000    0.000    0.000 client.py:719(HTTPConnection)
        1    0.000    0.000    0.000    0.000 <string>:5(ModuleInfo)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:750(BaseSGDRegressor)
        1    0.000    0.000    0.000    0.000 util.py:1076(ParenWidget)
        1    0.000    0.000    0.000    0.000 shiftreduce.py:19(ShiftReduceParser)
        1    0.000    0.000    0.000    0.000 easter.py:6(<module>)
        1    0.000    0.000    0.000    0.000 client.py:273(HTTPResponse)
        1    0.000    0.000    0.000    0.000 search.py:129(__init__)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:2394(rv_discrete)
        1    0.000    0.000    0.000    0.000 <string>:5(SplitResult)
        1    0.000    0.000    0.000    0.000 subprocess.py:742(Popen)
        1    0.000    0.000    0.000    0.000 util.py:66(PersistentDict)
        1    0.000    0.000    0.000    0.000 encoders.py:5(<module>)
        1    0.000    0.000    0.000    0.000 confusionmatrix.py:12(ConfusionMatrix)
        1    0.000    0.000    0.000    0.000 wordnet.py:304(Synset)
        1    0.000    0.000    0.000    0.000 topics.py:516(TrainingDataSelection)
        1    0.000    0.000    0.000    0.000 naivebayes.py:43(NaiveBayesClassifier)
        1    0.000    0.000    0.000    0.000 hermite.py:1750(Hermite)
        1    0.000    0.000    0.000    0.000 enum.py:82(EnumMeta)
        1    0.000    0.000    0.000    0.000 rrule.py:908(_rrulestr)
        1    0.000    0.000    0.000    0.000 pytables.py:3966(GenericTable)
        1    0.000    0.000    0.000    0.000 message.py:945(MIMEPart)
        1    0.000    0.000    0.000    0.000 tzinfo.py:149(DstTzInfo)
       24    0.000    0.000    0.000    0.000 index.py:2112(_make_evaluate_binop)
        1    0.000    0.000    0.000    0.000 _weakrefset.py:38(_remove)
       55    0.000    0.000    0.000    0.000 frequencies.py:276(<genexpr>)
        1    0.000    0.000    0.000    0.000 tempfile.py:506(SpooledTemporaryFile)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgSpec)
        1    0.000    0.000    0.000    0.000 __init__.py:249(Verbose)
        1    0.000    0.000    0.000    0.000 learning_search.py:25(UserFeedback)
        8    0.000    0.000    0.000    0.000 __init__.py:1073(__init__)
       12    0.000    0.000    0.000    0.000 common.py:530(_view_wrapper)
        2    0.000    0.000    0.000    0.000 __init__.py:374(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:898(_set_tstate_lock)
       45    0.000    0.000    0.000    0.000 {built-in method divmod}
        1    0.000    0.000    0.000    0.000 series.py:244(_set_axis)
        1    0.000    0.000    0.000    0.000 calendar.py:66(_localized_day)
        1    0.000    0.000    0.000    0.000 internals.py:1641(CategoricalBlock)
        1    0.000    0.000    0.000    0.000 <string>:5(RegisteredOption)
        1    0.000    0.000    0.000    0.000 format.py:266(DataFrameFormatter)
        1    0.000    0.000    0.000    0.000 core.py:9(<module>)
       51    0.000    0.000    0.000    0.000 {built-in method S_ISLNK}
        1    0.000    0.000    0.000    0.000 <string>:5(Boxplot)
       14    0.000    0.000    0.000    0.000 enum.py:132(<genexpr>)
        2    0.000    0.000    0.000    0.000 warnings.py:349(__exit__)
        1    0.000    0.000    0.000    0.000 groupby.py:1837(Grouping)
        1    0.000    0.000    0.000    0.000 <string>:5(ArgInfo)
        1    0.000    0.000    0.000    0.000 sql.py:945(SQLDatabase)
        1    0.000    0.000    0.000    0.000 <string>:5(ClosureVars)
        1    0.000    0.000    0.000    0.000 numpy_pickle.py:257(NumpyUnpickler)
        1    0.000    0.000    0.000    0.000 decisiontree.py:21(DecisionTreeClassifier)
        1    0.000    0.000    0.000    0.000 snowball.py:109(__init__)
        4    0.000    0.000    0.000    0.000 index.py:165(_join_i8_wrapper)
        6    0.000    0.000    0.000    0.000 {method 'mro' of 'type' objects}
        1    0.000    0.000    0.000    0.000 common.py:50(<listcomp>)
        1    0.000    0.000    0.000    0.000 numeric.py:2824(_setdef)
        2    0.000    0.000    0.000    0.000 common.py:1734(_validate_date_like_dtype)
        1    0.000    0.000    0.000    0.000 frequencies.py:692(_FrequencyInferer)
        1    0.000    0.000    0.000    0.000 <string>:5(Arguments)
       12    0.000    0.000    0.000    0.000 learning_search.py:145(__init__)
       11    0.000    0.000    0.000    0.000 cbook.py:140(deprecated)
       11    0.000    0.000    0.000    0.000 period.py:29(_period_field_accessor)
        1    0.000    0.000    0.000    0.000 <string>:5(_LoggingWatcher)
       12    0.000    0.000    0.000    0.000 ops.py:619(_bool_method_SERIES)
        1    0.000    0.000    0.000    0.000 threading.py:329(notify)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2164(__init__)
        1    0.000    0.000    0.000    0.000 util.py:560(AbstractLazySequence)
        2    0.000    0.000    0.000    0.000 textwrap.py:101(__init__)
        1    0.000    0.000    0.000    0.000 api.py:69(CCGVar)
        2    0.000    0.000    0.000    0.000 re.py:318(filter)
        1    0.000    0.000    0.000    0.000 transforms.py:1694(Affine2D)
        1    0.000    0.000    0.000    0.000 internals.py:1803(DatetimeBlock)
        1    0.000    0.000    0.000    0.000 tree.py:26(TreeSegmentWidget)
        1    0.000    0.000    0.000    0.000 fitpack2.py:64(UnivariateSpline)
        9    0.000    0.000    0.000    0.000 rcsetup.py:456(__init__)
        1    0.000    0.000    0.000    0.000 tzinfo.py:16(memorized_timedelta)
        1    0.000    0.000    0.000    0.000 numbers.py:299(Integral)
        1    0.000    0.000    0.000    0.000 <string>:5(manifest_mod)
        1    0.000    0.000    0.000    0.000 six.py:186(load_module)
       28    0.000    0.000    0.000    0.000 rcsetup.py:111(validate_int)
        1    0.000    0.000    0.000    0.000 _distn_infrastructure.py:424(rv_frozen)
        1    0.000    0.000    0.000    0.000 timit.py:136(TimitCorpusReader)
        1    0.000    0.000    0.000    0.000 structures.py:14(CaseInsensitiveDict)
        1    0.000    0.000    0.000    0.000 base.py:54(BaseLibSVM)
       12    0.000    0.000    0.000    0.000 fontconfig_pattern.py:154(<listcomp>)
        1    0.000    0.000    0.000    0.000 kde.py:41(gaussian_kde)
        1    0.000    0.000    0.000    0.000 api.py:44(ModelBuilder)
        1    0.000    0.000    0.000    0.000 __init__.py:887(update)
       13    0.000    0.000    0.000    0.000 utils.py:47(_set_function_name)
       42    0.000    0.000    0.000    0.000 decorator.py:105(<lambda>)
        1    0.000    0.000    0.000    0.000 csv.py:79(DictReader)
        1    0.000    0.000    0.000    0.000 <string>:5(_ASN1Object)
        1    0.000    0.000    0.000    0.000 decorators.py:97(Substitution)
        2    0.000    0.000    0.000    0.000 {built-in method set_string_function}
        1    0.000    0.000    0.000    0.000 transforms.py:1089(Transform)
       10    0.000    0.000    0.000    0.000 __init__.py:871(__getitem__)
        1    0.000    0.000    0.000    0.000 features.py:80(Features)
        1    0.000    0.000    0.000    0.000 format.py:2200(detect_console_encoding)
        6    0.000    0.000    0.000    0.000 base.py:147(_create_delegator_method)
        1    0.000    0.000    0.000    0.000 minimalset.py:10(MinimalSet)
        8    0.000    0.000    0.000    0.000 decorators.py:8(deprecate)
        1    0.000    0.000    0.000    0.000 zeros.py:20(RootResults)
        1    0.000    0.000    0.000    0.000 extras.py:1476(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method lookup}
        1    0.000    0.000    0.000    0.000 bnc.py:14(BNCCorpusReader)
        1    0.000    0.000    0.000    0.000 __init__.py:194(UTC)
        1    0.000    0.000    0.000    0.000 __init__.py:1542(__init__)
        1    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 timit.py:420(SpeakerInfo)
        1    0.000    0.000    0.000    0.000 probability.py:60(FreqDist)
        1    0.000    0.000    0.000    0.000 ssl.py:340(SSLContext)
        1    0.000    0.000    0.000    0.000 cookiejar.py:844(DefaultCookiePolicy)
        1    0.000    0.000    0.000    0.000 _policybase.py:112(Policy)
        1    0.000    0.000    0.000    0.000 config.py:77(_get_single_key)
        1    0.000    0.000    0.000    0.000 boxer.py:48(Boxer)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:402(WorkingSet)
        1    0.000    0.000    0.000    0.000 _ode.py:880(dopri5)
        4    0.000    0.000    0.000    0.000 __init__.py:314(wrap)
        1    0.000    0.000    0.000    0.000 threading.py:198(Condition)
       24    0.000    0.000    0.000    0.000 sre_parse.py:221(tell)
        1    0.000    0.000    0.000    0.000 chart.py:384(Chart)
       36    0.000    0.000    0.000    0.000 context.py:254(<genexpr>)
        4    0.000    0.000    0.000    0.000 core.py:92(doc_note)
        1    0.000    0.000    0.000    0.000 pkg_resources.py:1371(NullProvider)
        1    0.000    0.000    0.000    0.000 plotting.py:157(__init__)
       70    0.000    0.000    0.000    0.000 {built-in method S_ISDIR}
        1    0.000    0.000    0.000    0.000 retry.py:112(__init__)
        1    0.000    0.000    0.000    0.000 internals.py:671(ElementWrapper)
        1    0.000    0.000    0.000    0.000 index_tricks.py:223(AxisConcatenator)
        1    0.000    0.000    0.000    0.000 sputils.py:21(<listcomp>)
        1    0.000    0.000    0.000    0.000 scorer.py:35(_BaseScorer)
        1    0.000    0.000    0.000    0.000 cmudict.py:56(CMUDictCorpusReader)
        1    0.000    0.000    0.000    0.000 punkt.py:560(PunktBaseClass)
        1    0.000    0.000    0.000    0.000 engines.py:37(AbstractEngine)
       37    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {built-in method setlocale}
        1    0.000    0.000    0.000    0.000 least_angle.py:841(LarsCV)
        1    0.000    0.000    0.000    0.000 util.py:21(VectorSpaceClusterer)
        1    0.000    0.000    0.000    0.000 plotting.py:1499(LinePlot)
        1    0.000    0.000    0.000    0.000 least_angle.py:635(LassoLars)
        1    0.000    0.000    0.000    0.000 stata.py:1319(StataWriter)
        1    0.000    0.000    0.000    0.000 fama_macbeth.py:142(MovingFamaMacBeth)
        1    0.000    0.000    0.000    0.000 collocations.py:43(AbstractCollocationFinder)
        1    0.000    0.000    0.000    0.000 cross_validation.py:609(Bootstrap)
       11    0.000    0.000    0.000    0.000 {built-in method vars}
        1    0.000    0.000    0.000    0.000 synchronize.py:384(Barrier)
        1    0.000    0.000    0.000    0.000 testing.py:77(TestCase)
        1    0.000    0.000    0.000    0.000 json.py:210(Parser)
        1    0.000    0.000    0.000    0.000 six.py:107(_resolve)
        1    0.000    0.000    0.000    0.000 recursivedescent.py:19(RecursiveDescentParser)
        1    0.000    0.000    0.000    0.000 memory.py:303(MemorizedFunc)
        1    0.000    0.000    0.000    0.000 numeric.py:773(flatnonzero)
        1    0.000    0.000    0.000    0.000 __init__.py:210(Variable)
        1    0.000    0.000    0.000    0.000 base.py:437(BaseSVC)
        1    0.000    0.000    0.000    0.000 numerictypes.py:970(find_common_type)
        1    0.000    0.000    0.000    0.000 base.py:114(LinearModel)
        2    0.000    0.000    0.000    0.000 pyparsing.py:467(__getattr__)
        1    0.000    0.000    0.000    0.000 search.py:61(PriorityQueue)
       17    0.000    0.000    0.000    0.000 {method 'copy' of 'set' objects}
        1    0.000    0.000    0.000    0.000 _iotools.py:152(LineSplitter)
        1    0.000    0.000    0.000    0.000 ops.py:168(Op)
       15    0.000    0.000    0.000    0.000 offsets.py:176(<genexpr>)
        8    0.000    0.000    0.000    0.000 base.py:26(_join_i8_wrapper)
        1    0.000    0.000    0.000    0.000 pyparsing.py:2232(ParseExpression)
        2    0.000    0.000    0.000    0.000 __init__.py:788(createLock)
        4    0.000    0.000    0.000    0.000 six.py:549(itervalues)
        1    0.000    0.000    0.000    0.000 indexing.py:39(_NDFrameIndexer)
        1    0.000    0.000    0.000    0.000 association.py:153(BigramAssocMeasures)
        1    0.000    0.000    0.000    0.000 api.py:126(Direction)
        1    0.000    0.000    0.000    0.000 util.py:1627(CanvasFrame)
        1    0.000    0.000    0.000    0.000 least_angle.py:444(Lars)
        4    0.000    0.000    0.000    0.000 weakref.py:255(update)
        1    0.000    0.000    0.000    0.000 logic.py:642(ComplexType)
        1    0.000    0.000    0.000    0.000 six.py:448(Module_six_moves_urllib)
        1    0.000    0.000    0.000    0.000 {built-in method csr_tocsc}
        1    0.000    0.000    0.000    0.000 calendar.py:126(Calendar)
        1    0.000    0.000    0.000    0.000 stochastic_gradient.py:279(BaseSGDClassifier)
        1    0.000    0.000    0.000    0.000 drt.py:529(DrtProposition)
        1    0.000    0.000    0.000    0.000 vector.py:4(ImmutableVector)
        1    0.000    0.000    0.000    0.000 _ode.py:564(IntegratorBase)
        1    0.000    0.000    0.000    0.000 internals.py:1427(ObjectBlock)
        1    0.000    0.000    0.000    0.000 least_angle.py:1103(LassoLarsIC)
        5    0.000    0.000    0.000    0.000 codecs.py:251(__init__)
        1    0.000    0.000    0.000    0.000 internals.py:1298(TimeDeltaBlock)
        1    0.000    0.000    0.000    0.000 {built-in method arange}
        3    0.000    0.000    0.000    0.000 base.py:345(_add_datetimelike_methods)
        6    0.000    0.000    0.000    0.000 {method 'search' of '_sre.SRE_Pattern' objects}
        2    0.000    0.000    0.000    0.000 {built-in method sysconf}
        1    0.000    0.000    0.000    0.000 base.py:587(BaseLibLinear)
        1    0.000    0.000    0.000    0.000 parser.py:172(parserinfo)
        1    0.000    0.000    0.000    0.000 cookies.py:21(MockRequest)
        1    0.000    0.000    0.000    0.000 common.py:126(CategoricalDtype)
        1    0.000    0.000    0.000    0.000 dependencygraph.py:28(DependencyGraph)
        1    0.000    0.000    0.000    0.000 drt.py:50(DrtParser)
        1    0.000    0.000    0.000    0.000 relativedelta.py:46(relativedelta)
        1    0.000    0.000    0.000    0.000 error.py:38(HTTPError)
       10    0.000    0.000    0.000    0.000 __init__.py:335(ge)
        1    0.000    0.000    0.000    0.000 randomized_l1.py:364(RandomizedLogisticRegression)
        1    0.000    0.000    0.000    0.000 socket.py:112(socket)
        1    0.000    0.000    0.000    0.000 tableau.py:337(Agenda)
        1    0.000    0.000    0.000    0.000 <string>:5(DefragResult)
        1    0.000    0.000    0.000    0.000 offsets.py:929(__init__)
        1    0.000    0.000    0.000    0.000 lfg.py:13(FStructure)
        1    0.000    0.000    0.000    0.000 ticker.py:161(_DummyAxis)
