         132940896 function calls (127617902 primitive calls) in 109.848 seconds

   Ordered by: internal time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      759    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:1616(get_filename)
  119/109    0.001    0.000    0.152    0.001 <frozen importlib._bootstrap>:1156(_load_backward_compatible)
      501    0.001    0.000    0.001    0.000 {built-in method heappop}
      500    0.001    0.000    0.001    0.000 search.py:135(empty)
      332    0.000    0.000    0.001    0.000 decorators.py:171(__init__)
       42    0.000    0.000    0.001    0.000 panel.py:1417(_panel_arith_method)
        3    0.000    0.000    0.001    0.000 expr.py:217(disallowed)
       34    0.000    0.000    0.001    0.000 config.py:406(register_option)
      420    0.000    0.000    0.001    0.000 _collections_abc.py:445(values)
      450    0.000    0.000    0.001    0.000 validation.py:168(_num_samples)
      703    0.000    0.000    0.001    0.000 _collections_abc.py:465(__len__)
       13    0.000    0.000    0.018    0.001 _distn_infrastructure.py:2568(__init__)
      100    0.000    0.000    0.001    0.000 sre_compile.py:302(_mk_bitmap)
        1    0.000    0.000    0.001    0.001 __init__.py:988(_rc_params_in_file)
        1    0.000    0.000    0.004    0.004 testing.py:1(<module>)
      200    0.000    0.000    0.006    0.000 multiclass.py:24(_unique_multiclass)
        1    0.000    0.000    0.000    0.000 frequencies.py:508(_period_alias_dictionary)
        1    0.000    0.000    0.096    0.096 __init__.py:54(<module>)
        1    0.000    0.000    0.092    0.092 frame.py:10(<module>)
        6    0.000    0.000    0.002    0.000 enum.py:88(__new__)
        1    0.000    0.000    0.000    0.000 entities.py:1(<module>)
      501    0.000    0.000    0.000    0.000 category_explorer.py:58(__init__)
        1    0.000    0.000    0.001    0.001 stata.py:428(StataMissingValue)
      400    0.000    0.000    0.001    0.000 sre_parse.py:72(opengroup)
     2572    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
      502    0.000    0.000    0.000    0.000 arrayprint.py:744(__init__)
     1019    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1266(find_spec)
      554    0.000    0.000    0.001    0.000 lookuptree.py:103(__iter__)
     1844    0.000    0.000    0.000    0.000 inspect.py:2137(name)
       50    0.000    0.000    0.013    0.000 metrics.py:1239(accuracy_score)
       38    0.000    0.000    0.000    0.000 {method 'strftime' of 'datetime.date' objects}
      204    0.000    0.000    0.000    0.000 _distn_infrastructure.py:699(<genexpr>)
      100    0.000    0.000    0.003    0.000 label.py:96(fit)
      700    0.000    0.000    0.004    0.000 _methods.py:31(_sum)
       99    0.000    0.000    0.011    0.000 _distn_infrastructure.py:607(__init__)
        1    0.000    0.000    0.000    0.000 base.py:587(BaseLibLinear)
       10    0.000    0.000    0.000    0.000 {built-in method open}
      101    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:2102(path_hook_for_FileFinder)
      644    0.000    0.000    0.000    0.000 inspect.py:163(isfunction)
        1    0.000    0.000    0.001    0.001 scope.py:2(<module>)
       50    0.000    0.000    0.387    0.008 util.py:221(accuracy_score)
      266    0.000    0.000    0.000    0.000 sre_parse.py:67(__init__)
  254/252    0.000    0.000    0.000    0.000 pyparsing.py:283(__init__)
       15    0.000    0.000    0.001    0.000 ops.py:115(add_methods)
       14    0.000    0.000    0.000    0.000 common.py:58(create_pandas_abc_type)
      139    0.000    0.000    0.000    0.000 {method 'sub' of '_sre.SRE_Pattern' objects}
      180    0.000    0.000    0.001    0.000 posixpath.py:70(join)
      168    0.000    0.000    0.001    0.000 _weakrefset.py:58(__iter__)
        1    0.000    0.000    0.006    0.006 pytables.py:4(<module>)
        4    0.000    0.000    0.002    0.000 generic.py:3881(_add_numeric_operations)
        1    0.000    0.000    0.109    0.109 groupby.py:1(<module>)
     2758    0.000    0.000    0.000    0.000 {built-in method ord}
    78/14    0.000    0.000    0.004    0.000 pyparsing.py:2358(parseImpl)
      113    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:1726(is_package)
        1    0.000    0.000    0.002    0.002 numerictypes.py:82(<module>)
       31    0.000    0.000    0.001    0.000 grammar.py:1168(_read_production)
      266    0.000    0.000    0.000    0.000 sre_parse.py:726(fix_flags)
      500    0.000    0.000    0.000    0.000 search.py:82(empty)
       56    0.000    0.000    0.002    0.000 pkg_resources.py:2288(from_location)
        1    0.000    0.000    0.024    0.024 linecache.py:69(updatecache)
      317    0.000    0.000    0.001    0.000 {method 'values' of 'mappingproxy' objects}
      516    0.000    0.000    0.000    0.000 sre_compile.py:442(isstring)
        3    0.000    0.000    0.004    0.001 __init__.py:840(__init__)
      499    0.000    0.000    0.000    0.000 learning_search.py:126(n_feedback)
      499    0.000    0.000    0.000    0.000 learning_search.py:130(n_updates)
       82    0.000    0.000    0.001    0.000 posixpath.py:145(dirname)
      300    0.000    0.000    0.000    0.000 label.py:40(_check_numpy_unicode_bug)
        3    0.000    0.000    0.312    0.104 __init__.py:4(<module>)
       65    0.000    0.000    0.001    0.000 copy.py:272(_reconstruct)
        1    0.000    0.000    0.002    0.002 core.py:21(<module>)
     1232    0.000    0.000    0.000    0.000 {built-in method chr}
       96    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:2138(_find_spec_legacy)
        2    0.000    0.000    0.496    0.248 __init__.py:17(<module>)
       50    0.000    0.000    0.000    0.000 _methods.py:43(_count_reduce_items)
        1    0.000    0.000    0.001    0.001 moments.py:4(<module>)
       32    0.000    0.000    0.001    0.000 generic.py:3924(_make_stat_function)
        1    0.000    0.000    0.002    0.002 common.py:3(<module>)
        1    0.000    0.000    0.006    0.006 frequencies.py:1(<module>)
      408    0.000    0.000    0.001    0.000 common.py:95(bind_method)
      118    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:147(__exit__)
        2    0.000    0.000    0.003    0.001 index.py:2(<module>)
        1    0.000    0.000    0.001    0.001 randomized_l1.py:4(<module>)
      499    0.000    0.000    0.000    0.000 learning_search.py:82(iteration)
        1    0.000    0.000    0.001    0.001 frame.py:148(DataFrame)
      369    0.000    0.000    0.000    0.000 ops.py:111(<genexpr>)
        1    0.000    0.000    0.000    0.000 panel.py:107(Panel)
       92    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap>:2322(__import__)
        4    0.000    0.000    0.000    0.000 logic.py:90(__init__)
      400    0.000    0.000    0.000    0.000 sre_parse.py:83(closegroup)
      106    0.000    0.000    0.000    0.000 expr.py:158(<lambda>)
        1    0.000    0.000    0.023    0.023 numeric.py:1(<module>)
      808    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1985(<genexpr>)
       16    0.000    0.000    0.000    0.000 functools.py:162(total_ordering)
        1    0.000    0.000    0.014    0.014 pyparsing.py:58(<module>)
      748    0.000    0.000    0.000    0.000 sre_parse.py:134(__setitem__)
      452    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1729(<genexpr>)
     1177    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      129    0.000    0.000    0.000    0.000 {method 'copy' of 'dict' objects}
        1    0.000    0.000    0.005    0.005 parsers.py:3(<module>)
        4    0.000    0.000    0.060    0.015 api.py:3(<module>)
      759    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:850(has_location)
      323    0.000    0.000    0.000    0.000 _distn_infrastructure.py:46(instancemethod)
      120    0.000    0.000    0.000    0.000 functools.py:73(wraps)
        3    0.000    0.000    0.162    0.054 __init__.py:60(<module>)
        1    0.000    0.000    0.001    0.001 status_codes.py:3(<module>)
       45    0.000    0.000    0.001    0.000 nosetester.py:181(__init__)
       11    0.000    0.000    0.002    0.000 decorator.py:87(__init__)
       52    0.000    0.000    0.000    0.000 {built-in method lstat}
      320    0.000    0.000    0.001    0.000 compat.py:498(_was_fixed)
     1814    0.000    0.000    0.000    0.000 sre_compile.py:25(_identityfunction)
        1    0.000    0.000    0.017    0.017 least_angle.py:4(<module>)
       90    0.000    0.000    0.000    0.000 os.py:628(__getitem__)
        1    0.000    0.000    0.000    0.000 pytables.py:1648(DataCol)
      144    0.000    0.000    0.000    0.000 {built-in method is_builtin}
      108    0.000    0.000    0.000    0.000 _collections_abc.py:437(keys)
        1    0.000    0.000    0.000    0.000 __init__.py:417(Misc)
        3    0.000    0.000    0.057    0.019 __init__.py:101(<module>)
       56    0.000    0.000    0.001    0.000 pkg_resources.py:536(add)
        1    0.000    0.000    0.010    0.010 metrics.py:9(<module>)
      300    0.000    0.000    0.010    0.000 multiclass.py:84(<genexpr>)
      400    0.000    0.000    0.000    0.000 fromnumeric.py:1454(shape)
        2    0.000    0.000    0.001    0.001 lexicon.py:174(parseLexicon)
        1    0.000    0.000    0.001    0.001 opcode.py:5(<module>)
      253    0.000    0.000    0.108    0.000 re.py:217(compile)
        1    0.000    0.000    0.092    0.092 __init__.py:106(<module>)
        2    0.000    0.000    0.000    0.000 {built-in method utcfromtimestamp}
      168    0.000    0.000    0.000    0.000 pkg_resources.py:2344(key)
      305    0.000    0.000    0.000    0.000 base.py:861(isspmatrix)
       36    0.000    0.000    0.000    0.000 getlimits.py:244(__init__)
        2    0.000    0.000    0.001    0.000 grammar.py:480(_calculate_leftcorners)
       66    0.000    0.000    0.001    0.000 copy.py:67(copy)
       50    0.000    0.000    0.002    0.000 fromnumeric.py:2643(mean)
      254    0.000    0.000    0.000    0.000 pyparsing.py:274(__new__)
      435    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
      200    0.000    0.000    0.002    0.000 fromnumeric.py:955(searchsorted)
        1    0.000    0.000    0.008    0.008 decimal.py:113(<module>)
       60    0.000    0.000    0.000    0.000 sre_compile.py:320(_generate_overlap_table)
      100    0.000    0.000    0.727    0.007 category_explorer.py:99(predict)
        1    0.000    0.000    0.005    0.005 rcsetup.py:15(<module>)
      300    0.000    0.000    0.006    0.000 multiclass.py:104(<genexpr>)
        1    0.000    0.000    0.005    0.005 xmldocs.py:86(XMLCorpusView)
      277    0.000    0.000    0.000    0.000 {built-in method add_docstring}
       63    0.000    0.000    0.000    0.000 util.py:42(__init__)
      301    0.000    0.000    0.000    0.000 posixpath.py:38(_get_sep)
      184    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:2187(_sanity_check)
       11    0.000    0.000    0.001    0.000 decorator.py:148(make)
        6    0.000    0.000    0.075    0.012 __init__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 {built-in method dumps}
       22    0.000    0.000    0.000    0.000 {method 'split' of '_sre.SRE_Pattern' objects}
        4    0.000    0.000    0.000    0.000 generic.py:158(_setup_axes)
        1    0.000    0.000    0.003    0.003 logic.py:12(<module>)
       11    0.000    0.000    0.000    0.000 {built-in method eval}
       30    0.000    0.000    0.000    0.000 ops.py:966(_comp_method_PANEL)
        1    0.000    0.000    0.000    0.000 fama_macbeth.py:30(FamaMacBeth)
       19    0.000    0.000    0.000    0.000 rcsetup.py:42(__init__)
        1    0.000    0.000    0.005    0.005 memory.py:5(<module>)
        1    0.000    0.000    0.001    0.001 process.py:10(<module>)
        1    0.000    0.000    0.021    0.021 pkg_resources.py:15(<module>)
       20    0.000    0.000    0.000    0.000 version.py:313(parse)
        1    0.000    0.000    0.002    0.002 punkt.py:113(<module>)
      922    0.000    0.000    0.000    0.000 inspect.py:2149(kind)
        1    0.000    0.000    0.014    0.014 __init__.py:31(<module>)
      158    0.000    0.000    0.001    0.000 __init__.py:362(<genexpr>)
        1    0.000    0.000    0.002    0.002 panel.py:3(<module>)
     30/4    0.000    0.000    0.000    0.000 pyparsing.py:2292(streamline)
       28    0.000    0.000    0.001    0.000 pkg_resources.py:2488(insert_on)
        2    0.000    0.000    0.000    0.000 grammar.py:455(_calculate_indexes)
        1    0.000    0.000    0.006    0.006 groupby.py:2231(SeriesGroupBy)
        3    0.000    0.000    0.009    0.003 base.py:1(<module>)
      216    0.000    0.000    0.002    0.000 re.py:153(match)
      922    0.000    0.000    0.000    0.000 inspect.py:2145(annotation)
      122    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:92(_path_isdir)
       41    0.000    0.000    0.001    0.000 pyparsing.py:2234(__init__)
        1    0.000    0.000    0.001    0.001 fields.py:1(<module>)
      903    0.000    0.000    0.000    0.000 inspect.py:2141(default)
        1    0.000    0.000    0.000    0.000 __init__.py:1118(<listcomp>)
    47/44    0.000    0.000    0.001    0.000 lexicon.py:148(augParseCategory)
      472    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:148(<genexpr>)
        1    0.000    0.000    0.000    0.000 groupby.py:1669(BinGrouper)
        1    0.000    0.000    0.001    0.001 sql.py:5(<module>)
        3    0.000    0.000    0.004    0.001 base.py:3(<module>)
       67    0.000    0.000    0.000    0.000 six.py:110(__init__)
      136    0.000    0.000    0.000    0.000 pyparsing.py:938(preParse)
        9    0.000    0.000    0.000    0.000 moments.py:628(_rolling_func)
        5    0.000    0.000    0.000    0.000 {built-in method init_builtin}
      110    0.000    0.000    0.000    0.000 _weakrefset.py:26(__exit__)
        1    0.000    0.000    0.056    0.056 plotting.py:3(<module>)
        1    0.000    0.000    0.037    0.037 orthogonal.py:79(<module>)
        1    0.000    0.000    0.002    0.002 __init__.py:65(<module>)
      158    0.000    0.000    0.000    0.000 __init__.py:360(<genexpr>)
        1    0.000    0.000    0.102    0.102 topics.py:15(<module>)
      141    0.000    0.000    0.000    0.000 decorators.py:125(__init__)
        1    0.000    0.000    0.001    0.001 optimize.py:17(<module>)
      642    0.000    0.000    0.000    0.000 topics.py:736(_parse_label)
       89    0.000    0.000    0.000    0.000 {built-in method repr}
        7    0.000    0.000    0.002    0.000 nonlin.py:1488(_nonlin_wrapper)
        1    0.000    0.000    0.002    0.002 fixes.py:5(<module>)
       16    0.000    0.000    0.000    0.000 generic.py:4041(_make_cum_function)
        1    0.000    0.000    0.000    0.000 quoprimime.py:55(<listcomp>)
        1    0.000    0.000    0.000    0.000 logic.py:867(Expression)
